date,state,data_type,population,elderly_population_percent,working_age_population_percent,under_30_population_percent,outdoor_worker_fraction,urban_population_percent,maximum_temperature_c,minimum_temperature_c,mean_temperature_c,relative_humidity_percent,wind_speed_mps,dew_point_c,heat_index_c,heat_index_f,wbgt_c,wbgt_category,hours_above_heat_threshold,nighttime_min_temperature_c,heatwave_day,consecutive_hot_days,temperature_anomaly_c,humidity_anomaly_percent,heat_duration_hours,consecutive_heat_days,nighttime_heat_stress,humidity_burden,outdoor_exposure_index,urban_heat_index,population_exposure_index,vulnerability_index,public_health_response_index,healthcare_access_index,heat_action_plan_index,cooling_access_index,heat_exposure_index,heat_exposure_lag_1,heat_exposure_lag_2,heat_exposure_lag_3,heat_exposure_lag_7,cumulative_heat_load_3day,cumulative_heat_load_7day,expected_heatstroke_deaths,expected_other_heat_related_deaths,expected_heat_related_deaths,heatstroke_deaths,other_heat_related_deaths,heat_related_deaths_total,heat_related_deaths_male,heat_related_deaths_female,heatstroke_deaths_male,heatstroke_deaths_female,heat_related_deaths_under_30,heat_related_deaths_30_59,heat_related_deaths_60_plus,mortality_anomaly,heat_related_mortality_rate_per_100000,heatstroke_mortality_rate_per_100000,thermal_signature
2026-08-27,Kerala,SYNTHETIC,35800000,17.0,45.0,38.0,0.28,50.0,29.84,25.97,27.91,92.4,3.46,26.55,37.89,100.21,28.55,CAUTION,0,26.63,False,0,0.33,7.2,0,0,0.438,1.0,0.401,0.44,0.463,0.528,0.588,0.834,0.65,0.538,0.0912,0.0375,0.0252,0.0165,0.0055,0.1539,0.2516,0.00443,0.01335,0.01778,0,0,0,0,0,0,0,0,0,0,-0.01778,0.0,0.0,"{""max_temperature_c"": 29.84, ""mean_temperature_c"": 27.91, ""humidity_percent"": 92.4, ""wbgt_c"": 28.55, ""heat_index_c"": 37.89, ""heat_duration_hours"": 0, ""consecutive_heat_days"": 0}"
2026-08-27,Karnataka,SYNTHETIC,68000000,11.5,38.5,50.0,0.45,42.0,29.5,23.11,26.31,79.2,3.7,22.42,32.98,91.37,26.56,LOW,0,23.64,False,0,0.97,1.0,0,0,0.0,0.552,0.66,0.349,0.7,0.56,0.504,0.693,0.55,0.535,0.014,0.0,0.0,0.0,0.0,0.014,0.0514,0.01437,0.04431,0.05868,0,0,0,0,0,0,0,0,0,0,-0.05868,0.0,0.0,"{""max_temperature_c"": 29.5, ""mean_temperature_c"": 26.31, ""humidity_percent"": 79.2, ""wbgt_c"": 26.56, ""heat_index_c"": 32.98, ""heat_duration_hours"": 0, ""consecutive_heat_days"": 0}"
2026-08-28,Tamil Nadu,SYNTHETIC,77000000,13.0,40.0,47.0,0.36,55.0,31.95,24.75,28.35,73.5,1.84,23.16,36.9,98.41,28.31,CAUTION,0,25.39,False,0,-0.67,0.9,0,0,0.232,0.646,0.552,0.429,0.775,0.488,0.54,0.766,0.6,0.521,0.0732,0.1324,0.0204,0.004,0.0449,0.226,0.2921,0.02049,0.05712,0.07761,0,0,0,0,0,0,0,0,0,0,-0.07761,0.0,0.0,"{""max_temperature_c"": 31.95, ""mean_temperature_c"": 28.35, ""humidity_percent"": 73.5, ""wbgt_c"": 28.31, ""heat_index_c"": 36.9, ""heat_duration_hours"": 0, ""consecutive_heat_days"": 0}"
2026-08-28,Kerala,SYNTHETIC,35800000,17.0,45.0,38.0,0.28,50.0,30.63,27.63,29.13,89.2,2.07,27.16,40.26,104.46,29.19,CAUTION,0,28.24,False,0,1.08,4.2,0,0,0.706,1.0,0.418,0.403,0.466,0.527,0.607,0.835,0.65,0.537,0.1392,0.0912,0.0375,0.0252,0.0217,0.2679,0.3691,0.0047,0.01415,0.01885,0,0,0,0,0,0,0,0,0,0,-0.01885,0.0,0.0,"{""max_temperature_c"": 30.63, ""mean_temperature_c"": 29.13, ""humidity_percent"": 89.2, ""wbgt_c"": 29.19, ""heat_index_c"": 40.26, ""heat_duration_hours"": 0, ""consecutive_heat_days"": 0}"
2026-08-28,Karnataka,SYNTHETIC,68000000,11.5,38.5,50.0,0.45,42.0,27.42,20.93,24.18,83.3,2.14,21.16,29.46,85.03,24.91,LOW,0,21.44,False,0,-1.12,5.2,0,0,0.0,0.395,0.617,0.337,0.691,0.558,0.491,0.694,0.55,0.538,0.0,0.014,0.0,0.0,0.0,0.014,0.0514,0.01367,0.04301,0.05668,0,0,0,0,0,0,0,0,0,0,-0.05668,0.0,0.0,"{""max_temperature_c"": 27.42, ""mean_temperature_c"": 24.18, ""humidity_percent"": 83.3, ""wbgt_c"": 24.91, ""heat_index_c"": 29.46, ""heat_duration_hours"": 0, ""consecutive_heat_days"": 0}"
2026-08-29,Tamil Nadu,SYNTHETIC,77000000,13.0,40.0,47.0,0.36,55.0,31.71,24.89,28.3,72.0,5.9,22.77,36.18,97.13,27.71,LOW,0,25.51,False,0,-0.86,-0.8,0,0,0.252,0.596,0.492,0.419,0.763,0.491,0.573,0.767,0.6,0.52,0.0428,0.0732,0.1324,0.0204,0.0403,0.2485,0.2946,0.01878,0.0544,0.07318,0,0,0,0,0,0,0,0,0,0,-0.07318,0.0,0.0,"{""max_temperature_c"": 31.71, ""mean_temperature_c"": 28.3, ""humidity_percent"": 72.0, ""wbgt_c"": 27.71, ""heat_index_c"": 36.18, ""heat_duration_hours"": 0, ""consecutive_heat_days"": 0}"
2026-08-29,Kerala,SYNTHETIC,35800000,17.0,45.0,38.0,0.28,50.0,30.48,26.02,28.25,86.5,2.73,25.79,37.97,100.35,28.58,CAUTION,0,26.6,False,0,0.89,1.7,0,0,0.434,0.973,0.32,0.384,0.446,0.533,0.609,0.834,0.65,0.537,0.0938,0.1392,0.0912,0.0375,0.0355,0.3242,0.4274,0.00422,0.01316,0.01738,0,0,0,0,0,0,0,0,0,0,-0.01738,0.0,0.0,"{""max_temperature_c"": 30.48, ""mean_temperature_c"": 28.25, ""humidity_percent"": 86.5, ""wbgt_c"": 28.58, ""heat_index_c"": 37.97, ""heat_duration_hours"": 0, ""consecutive_heat_days"": 0}"
2026-08-29,Karnataka,SYNTHETIC,68000000,11.5,38.5,50.0,0.45,42.0,27.73,18.68,23.2,79.4,4.2,19.45,29.13,84.44,24.16,LOW,0,19.17,False,0,-0.83,1.5,0,0,0.0,0.181,0.635,0.329,0.695,0.557,0.494,0.694,0.55,0.538,0.0,0.0,0.014,0.0,0.0299,0.014,0.0215,0.01368,0.04272,0.0564,0,0,0,0,0,0,0,0,0,0,-0.0564,0.0,0.0,"{""max_temperature_c"": 27.73, ""mean_temperature_c"": 23.2, ""humidity_percent"": 79.4, ""wbgt_c"": 24.16, ""heat_index_c"": 29.13, ""heat_duration_hours"": 0, ""consecutive_heat_days"": 0}"
2026-08-30,Tamil Nadu,SYNTHETIC,77000000,13.0,40.0,47.0,0.36,55.0,32.39,25.17,28.78,65.8,3.33,21.75,36.04,96.87,27.93,LOW,0,25.85,False,0,-0.15,-7.1,0,0,0.308,0.468,0.411,0.451,0.747,0.49,0.516,0.767,0.6,0.522,0.0561,0.0428,0.0732,0.1324,0.0037,0.1721,0.347,0.01767,0.05303,0.0707,0,0,0,0,0,0,0,0,0,0,-0.0707,0.0,0.0,"{""max_temperature_c"": 32.39, ""mean_temperature_c"": 28.78, ""humidity_percent"": 65.8, ""wbgt_c"": 27.93, ""heat_index_c"": 36.04, ""heat_duration_hours"": 0, ""consecutive_heat_days"": 0}"
2026-08-30,Kerala,SYNTHETIC,35800000,17.0,45.0,38.0,0.28,50.0,31.01,25.77,28.39,84.6,5.5,25.54,38.47,101.25,28.51,CAUTION,0,26.35,False,0,1.37,-0.1,0,0,0.392,0.943,0.32,0.389,0.446,0.535,0.573,0.832,0.65,0.534,0.088,0.0938,0.1392,0.0912,0.024,0.321,0.4914,0.00423,0.01316,0.01739,0,0,0,0,0,0,0,0,0,0,-0.01739,0.0,0.0,"{""max_temperature_c"": 31.01, ""mean_temperature_c"": 28.39, ""humidity_percent"": 84.6, ""wbgt_c"": 28.51, ""heat_index_c"": 38.47, ""heat_duration_hours"": 0, ""consecutive_heat_days"": 0}"
2026-08-30,Karnataka,SYNTHETIC,68000000,11.5,38.5,50.0,0.45,42.0,31.14,22.54,26.84,74.2,3.83,21.86,34.61,94.29,27.11,LOW,0,23.05,False,0,2.57,-3.6,0,0,0.0,0.482,0.53,0.337,0.674,0.548,0.515,0.693,0.55,0.537,0.0278,0.0,0.0,0.014,0.0075,0.0278,0.0418,0.01236,0.04048,0.05284,0,0,0,0,0,0,0,0,0,0,-0.05284,0.0,0.0,"{""max_temperature_c"": 31.14, ""mean_temperature_c"": 26.84, ""humidity_percent"": 74.2, ""wbgt_c"": 27.11, ""heat_index_c"": 34.61, ""heat_duration_hours"": 0, ""consecutive_heat_days"": 0}"
2026-08-31,Tamil Nadu,SYNTHETIC,77000000,13.0,40.0,47.0,0.36,55.0,31.96,23.81,27.89,66.5,2.66,21.06,34.93,94.87,27.46,LOW,0,24.44,False,0,-0.53,-6.6,0,0,0.074,0.383,0.532,0.423,0.771,0.484,0.541,0.768,0.6,0.517,0.0366,0.0561,0.0428,0.0732,0.018,0.1355,0.3656,0.01856,0.05244,0.07099,0,0,0,0,0,0,0,0,0,0,-0.07099,0.0,0.0,"{""max_temperature_c"": 31.96, ""mean_temperature_c"": 27.89, ""humidity_percent"": 66.5, ""wbgt_c"": 27.46, ""heat_index_c"": 34.93, ""heat_duration_hours"": 0, ""consecutive_heat_days"": 0}"
2026-08-31,Kerala,SYNTHETIC,35800000,17.0,45.0,38.0,0.28,50.0,30.26,25.04,27.65,83.4,4.95,24.57,36.12,97.01,27.67,LOW,0,25.67,False,0,0.58,-1.2,0,0,0.278,0.821,0.464,0.422,0.475,0.535,0.601,0.832,0.65,0.529,0.0419,0.088,0.0938,0.1392,0.0165,0.2236,0.5167,0.00449,0.01302,0.01751,0,0,0,0,0,0,0,0,0,0,-0.01751,0.0,0.0,"{""max_temperature_c"": 30.26, ""mean_temperature_c"": 27.65, ""humidity_percent"": 83.4, ""wbgt_c"": 27.67, ""heat_index_c"": 36.12, ""heat_duration_hours"": 0, ""consecutive_heat_days"": 0}"
2026-08-31,Karnataka,SYNTHETIC,68000000,11.5,38.5,50.0,0.45,42.0,28.71,19.86,24.29,75.7,4.02,19.72,30.32,86.57,24.95,LOW,0,20.31,False,0,0.13,-1.9,0,0,0.0,0.215,0.631,0.295,0.694,0.546,0.508,0.692,0.55,0.539,0.0,0.0278,0.0,0.0,0.0,0.0278,0.0418,0.01312,0.04089,0.05402,0,1,1,1,0,0,0,0,1,0,0.94598,0.001471,0.0,"{""max_temperature_c"": 28.71, ""mean_temperature_c"": 24.29, ""humidity_percent"": 75.7, ""wbgt_c"": 24.95, ""heat_index_c"": 30.32, ""heat_duration_hours"": 0, ""consecutive_heat_days"": 0}"
2026-09-01,Tamil Nadu,SYNTHETIC,77000000,13.0,40.0,47.0,0.36,55.0,32.0,24.39,28.2,72.8,3.47,22.85,36.64,97.95,28.16,CAUTION,0,25.05,False,0,-0.44,-0.4,0,0,0.174,0.606,0.512,0.438,0.767,0.483,0.534,0.768,0.6,0.515,0.062,0.0366,0.0561,0.0428,0.004,0.1547,0.4235,0.01829,0.0522,0.07049,0,0,0,0,0,0,0,0,0,0,-0.07049,0.0,0.0,"{""max_temperature_c"": 32.0, ""mean_temperature_c"": 28.2, ""humidity_percent"": 72.8, ""wbgt_c"": 28.16, ""heat_index_c"": 36.64, ""heat_duration_hours"": 0, ""consecutive_heat_days"": 0}"
2026-09-01,Kerala,SYNTHETIC,35800000,17.0,45.0,38.0,0.28,50.0,30.98,26.18,28.58,86.5,2.7,26.11,39.24,102.64,28.95,CAUTION,0,26.79,False,0,1.26,2.2,0,0,0.466,1.0,0.384,0.41,0.459,0.54,0.583,0.832,0.65,0.529,0.1211,0.0419,0.088,0.0938,0.0252,0.2509,0.6126,0.00447,0.01364,0.01811,0,0,0,0,0,0,0,0,0,0,-0.01811,0.0,0.0,"{""max_temperature_c"": 30.98, ""mean_temperature_c"": 28.58, ""humidity_percent"": 86.5, ""wbgt_c"": 28.95, ""heat_index_c"": 39.24, ""heat_duration_hours"": 0, ""consecutive_heat_days"": 0}"
2026-09-01,Karnataka,SYNTHETIC,68000000,11.5,38.5,50.0,0.45,42.0,29.53,21.13,25.33,80.8,4.94,21.79,32.54,90.58,26.05,LOW,0,21.65,False,0,0.95,3.3,0,0,0.0,0.474,0.681,0.35,0.704,0.541,0.531,0.691,0.55,0.536,0.0012,0.0,0.0278,0.0,0.0,0.029,0.043,0.0133,0.04051,0.05381,0,0,0,0,0,0,0,0,0,0,-0.05381,0.0,0.0,"{""max_temperature_c"": 29.53, ""mean_temperature_c"": 25.33, ""humidity_percent"": 80.8, ""wbgt_c"": 26.05, ""heat_index_c"": 32.54, ""heat_duration_hours"": 0, ""consecutive_heat_days"": 0}"
2026-09-02,Tamil Nadu,SYNTHETIC,77000000,13.0,40.0,47.0,0.36,55.0,32.03,25.14,28.58,69.2,2.12,22.39,36.2,97.17,28.19,CAUTION,0,25.83,False,0,-0.37,-4.1,0,0,0.304,0.549,0.562,0.46,0.777,0.482,0.549,0.768,0.6,0.51,0.0651,0.062,0.0366,0.0561,0.0204,0.1637,0.4683,0.01879,0.05234,0.07113,0,0,0,0,0,0,0,0,0,0,-0.07113,0.0,0.0,"{""max_temperature_c"": 32.03, ""mean_temperature_c"": 28.58, ""humidity_percent"": 69.2, ""wbgt_c"": 28.19, ""heat_index_c"": 36.2, ""heat_duration_hours"": 0, ""consecutive_heat_days"": 0}"
2026-09-02,Kerala,SYNTHETIC,35800000,17.0,45.0,38.0,0.28,50.0,30.71,25.0,27.85,83.6,2.05,24.82,37.08,98.75,28.14,CAUTION,0,25.66,False,0,0.95,-0.6,0,0,0.277,0.853,0.39,0.442,0.46,0.544,0.598,0.832,0.65,0.528,0.0607,0.1211,0.0419,0.088,0.0375,0.2236,0.6358,0.00428,0.0129,0.01718,0,0,0,0,0,0,0,0,0,0,-0.01718,0.0,0.0,"{""max_temperature_c"": 30.71, ""mean_temperature_c"": 27.85, ""humidity_percent"": 83.6, ""wbgt_c"": 28.14, ""heat_index_c"": 37.08, ""heat_duration_hours"": 0, ""consecutive_heat_days"": 0}"
2026-09-02,Karnataka,SYNTHETIC,68000000,11.5,38.5,50.0,0.45,42.0,28.58,22.75,25.66,83.1,0.64,22.58,31.83,89.3,26.3,LOW,0,23.26,False,0,-0.02,5.8,0,0,0.0,0.573,0.673,0.338,0.702,0.539,0.481,0.69,0.55,0.536,0.0075,0.0012,0.0,0.0278,0.0,0.0087,0.0504,0.01331,0.04045,0.05376,0,0,0,0,0,0,0,0,0,0,-0.05376,0.0,0.0,"{""max_temperature_c"": 28.58, ""mean_temperature_c"": 25.66, ""humidity_percent"": 83.1, ""wbgt_c"": 26.3, ""heat_index_c"": 31.83, ""heat_duration_hours"": 0, ""consecutive_heat_days"": 0}"
2026-09-03,Tamil Nadu,SYNTHETIC,77000000,13.0,40.0,47.0,0.36,55.0,33.26,24.86,29.06,64.1,1.13,21.59,36.96,98.52,28.3,CAUTION,0,25.51,False,0,0.9,-9.3,0,0,0.252,0.449,0.527,0.432,0.77,0.485,0.535,0.77,0.6,0.507,0.0976,0.0651,0.062,0.0366,0.1324,0.2248,0.4335,0.01854,0.05234,0.07088,0,1,1,0,1,0,0,0,0,1,0.92912,0.001299,0.0,"{""max_temperature_c"": 33.26, ""mean_temperature_c"": 29.06, ""humidity_percent"": 64.1, ""wbgt_c"": 28.3, ""heat_index_c"": 36.96, ""heat_duration_hours"": 0, ""consecutive_heat_days"": 0}"
2026-09-03,Kerala,SYNTHETIC,35800000,17.0,45.0,38.0,0.28,50.0,30.51,25.72,28.12,83.5,3.51,25.05,37.06,98.72,28.24,CAUTION,0,26.35,False,0,0.71,-0.6,0,0,0.391,0.881,0.454,0.418,0.473,0.544,0.624,0.832,0.65,0.535,0.0681,0.0607,0.1211,0.0419,0.0912,0.2499,0.6128,0.00444,0.01307,0.01751,0,0,0,0,0,0,0,0,0,0,-0.01751,0.0,0.0,"{""max_temperature_c"": 30.51, ""mean_temperature_c"": 28.12, ""humidity_percent"": 83.5, ""wbgt_c"": 28.24, ""heat_index_c"": 37.06, ""heat_duration_hours"": 0, ""consecutive_heat_days"": 0}"
2026-09-03,Karnataka,SYNTHETIC,68000000,11.5,38.5,50.0,0.45,42.0,27.97,21.41,24.69,83.3,4.54,21.66,30.43,86.77,25.31,LOW,0,21.94,False,0,-0.63,6.1,0,0,0.0,0.458,0.651,0.35,0.698,0.532,0.492,0.69,0.55,0.538,0.0,0.0075,0.0012,0.0,0.014,0.0087,0.0365,0.01271,0.03905,0.05175,0,0,0,0,0,0,0,0,0,0,-0.05175,0.0,0.0,"{""max_temperature_c"": 27.97, ""mean_temperature_c"": 24.69, ""humidity_percent"": 83.3, ""wbgt_c"": 25.31, ""heat_index_c"": 30.43, ""heat_duration_hours"": 0, ""consecutive_heat_days"": 0}"
2026-09-04,Tamil Nadu,SYNTHETIC,77000000,13.0,40.0,47.0,0.36,55.0,31.35,24.91,28.13,73.8,0.92,23.01,35.96,96.73,28.03,CAUTION,0,25.6,False,0,-0.96,0.2,0,0,0.266,0.627,0.53,0.458,0.771,0.486,0.555,0.768,0.6,0.504,0.0521,0.0976,0.0651,0.062,0.0732,0.2148,0.4124,0.01798,0.05087,0.06885,0,0,0,0,0,0,0,0,0,0,-0.06885,0.0,0.0,"{""max_temperature_c"": 31.35, ""mean_temperature_c"": 28.13, ""humidity_percent"": 73.8, ""wbgt_c"": 28.03, ""heat_index_c"": 35.96, ""heat_duration_hours"": 0, ""consecutive_heat_days"": 0}"
2026-09-04,Kerala,SYNTHETIC,35800000,17.0,45.0,38.0,0.28,50.0,29.46,23.84,26.65,83.5,2.28,23.63,33.95,93.12,27.12,LOW,0,24.43,False,0,-0.38,-0.5,0,0,0.072,0.703,0.379,0.396,0.458,0.549,0.634,0.831,0.65,0.535,0.0281,0.0681,0.0607,0.1211,0.1392,0.1569,0.5016,0.00403,0.01233,0.01636,0,0,0,0,0,0,0,0,0,0,-0.01636,0.0,0.0,"{""max_temperature_c"": 29.46, ""mean_temperature_c"": 26.65, ""humidity_percent"": 83.5, ""wbgt_c"": 27.12, ""heat_index_c"": 33.95, ""heat_duration_hours"": 0, ""consecutive_heat_days"": 0}"
2026-09-04,Karnataka,SYNTHETIC,68000000,11.5,38.5,50.0,0.45,42.0,26.54,18.22,22.38,77.1,3.92,18.18,27.53,81.56,23.1,LOW,0,18.72,False,0,-2.06,0.0,0,0,0.0,0.022,0.706,0.334,0.709,0.534,0.507,0.689,0.55,0.541,0.0,0.0,0.0075,0.0012,0.0,0.0075,0.0365,0.01308,0.03918,0.05226,0,0,0,0,0,0,0,0,0,0,-0.05226,0.0,0.0,"{""max_temperature_c"": 26.54, ""mean_temperature_c"": 22.38, ""humidity_percent"": 77.1, ""wbgt_c"": 23.1, ""heat_index_c"": 27.53, ""heat_duration_hours"": 0, ""consecutive_heat_days"": 0}"
2026-09-05,Tamil Nadu,SYNTHETIC,77000000,13.0,40.0,47.0,0.36,55.0,31.29,24.49,27.89,68.3,2.54,21.5,34.49,94.08,27.28,LOW,0,25.14,False,0,-0.97,-5.4,0,0,0.189,0.438,0.494,0.433,0.764,0.49,0.538,0.772,0.6,0.504,0.032,0.0521,0.0976,0.0651,0.0428,0.1817,0.4015,0.01706,0.04925,0.0663,0,0,0,0,0,0,0,0,0,0,-0.0663,0.0,0.0,"{""max_temperature_c"": 31.29, ""mean_temperature_c"": 27.89, ""humidity_percent"": 68.3, ""wbgt_c"": 27.28, ""heat_index_c"": 34.49, ""heat_duration_hours"": 0, ""consecutive_heat_days"": 0}"
2026-09-05,Kerala,SYNTHETIC,35800000,17.0,45.0,38.0,0.28,50.0,30.48,24.59,27.53,79.2,2.68,23.62,35.4,95.71,27.7,LOW,0,25.17,False,0,0.6,-4.6,0,0,0.195,0.702,0.359,0.384,0.454,0.55,0.584,0.83,0.65,0.535,0.0426,0.0281,0.0681,0.0607,0.0938,0.1388,0.4504,0.00402,0.01239,0.0164,0,0,0,0,0,0,0,0,0,0,-0.0164,0.0,0.0,"{""max_temperature_c"": 30.48, ""mean_temperature_c"": 27.53, ""humidity_percent"": 79.2, ""wbgt_c"": 27.7, ""heat_index_c"": 35.4, ""heat_duration_hours"": 0, ""consecutive_heat_days"": 0}"
2026-09-05,Karnataka,SYNTHETIC,68000000,11.5,38.5,50.0,0.45,42.0,28.1,19.54,23.82,76.9,2.64,19.53,29.56,85.21,24.51,LOW,0,20.05,False,0,-0.51,-0.1,0,0,0.0,0.191,0.614,0.336,0.69,0.536,0.467,0.689,0.55,0.541,0.0,0.0,0.0,0.0075,0.0,0.0,0.0365,0.01223,0.03824,0.05047,0,0,0,0,0,0,0,0,0,0,-0.05047,0.0,0.0,"{""max_temperature_c"": 28.1, ""mean_temperature_c"": 23.82, ""humidity_percent"": 76.9, ""wbgt_c"": 24.51, ""heat_index_c"": 29.56, ""heat_duration_hours"": 0, ""consecutive_heat_days"": 0}"
2026-09-06,Tamil Nadu,SYNTHETIC,77000000,13.0,40.0,47.0,0.36,55.0,31.19,23.58,27.39,72.3,2.46,21.95,34.75,94.56,27.4,LOW,0,24.28,False,0,-1.02,-1.6,0,0,0.046,0.494,0.421,0.461,0.749,0.491,0.536,0.771,0.6,0.504,0.0351,0.032,0.0521,0.0976,0.0561,0.1191,0.3805,0.01581,0.04742,0.06323,0,0,0,0,0,0,0,0,0,0,-0.06323,0.0,0.0,"{""max_temperature_c"": 31.19, ""mean_temperature_c"": 27.39, ""humidity_percent"": 72.3, ""wbgt_c"": 27.4, ""heat_index_c"": 34.75, ""heat_duration_hours"": 0, ""consecutive_heat_days"": 0}"
2026-09-06,Kerala,SYNTHETIC,35800000,17.0,45.0,38.0,0.28,50.0,30.4,25.53,27.97,71.5,4.59,22.33,34.08,93.35,26.88,LOW,0,26.16,False,0,0.49,-12.3,0,0,0.36,0.541,0.263,0.418,0.435,0.55,0.621,0.832,0.65,0.534,0.022,0.0426,0.0281,0.0681,0.088,0.0927,0.3845,0.0036,0.0117,0.0153,0,0,0,0,0,0,0,0,0,0,-0.0153,0.0,0.0,"{""max_temperature_c"": 30.4, ""mean_temperature_c"": 27.97, ""humidity_percent"": 71.5, ""wbgt_c"": 26.88, ""heat_index_c"": 34.08, ""heat_duration_hours"": 0, ""consecutive_heat_days"": 0}"
2026-09-06,Karnataka,SYNTHETIC,68000000,11.5,38.5,50.0,0.45,42.0,27.28,19.03,23.15,74.9,7.42,18.45,28.32,82.98,23.42,LOW,0,19.51,False,0,-1.34,-2.0,0,0,0.0,0.056,0.484,0.32,0.664,0.53,0.487,0.69,0.55,0.542,0.0,0.0,0.0,0.0,0.0278,0.0,0.0087,0.01073,0.03584,0.04657,0,0,0,0,0,0,0,0,0,0,-0.04657,0.0,0.0,"{""max_temperature_c"": 27.28, ""mean_temperature_c"": 23.15, ""humidity_percent"": 74.9, ""wbgt_c"": 23.42, ""heat_index_c"": 28.32, ""heat_duration_hours"": 0, ""consecutive_heat_days"": 0}"
2026-09-07,Tamil Nadu,SYNTHETIC,77000000,13.0,40.0,47.0,0.36,55.0,30.64,22.5,26.57,70.7,0.67,20.82,33.18,91.73,26.82,LOW,0,23.08,False,0,-1.52,-3.3,0,0,0.0,0.352,0.546,0.392,0.774,0.49,0.563,0.769,0.6,0.504,0.0205,0.0351,0.032,0.0521,0.0366,0.0875,0.3643,0.0168,0.04753,0.06433,0,0,0,0,0,0,0,0,0,0,-0.06433,0.0,0.0,"{""max_temperature_c"": 30.64, ""mean_temperature_c"": 26.57, ""humidity_percent"": 70.7, ""wbgt_c"": 26.82, ""heat_index_c"": 33.18, ""heat_duration_hours"": 0, ""consecutive_heat_days"": 0}"
2026-09-07,Kerala,SYNTHETIC,35800000,17.0,45.0,38.0,0.28,50.0,30.75,25.12,27.93,73.7,1.61,22.81,34.98,94.96,27.49,LOW,0,25.81,False,0,0.81,-9.9,0,0,0.301,0.602,0.426,0.461,0.468,0.552,0.599,0.833,0.65,0.534,0.0374,0.022,0.0426,0.0281,0.0419,0.102,0.38,0.00414,0.01238,0.01652,0,0,0,0,0,0,0,0,0,0,-0.01652,0.0,0.0,"{""max_temperature_c"": 30.75, ""mean_temperature_c"": 27.93, ""humidity_percent"": 73.7, ""wbgt_c"": 27.49, ""heat_index_c"": 34.98, ""heat_duration_hours"": 0, ""consecutive_heat_days"": 0}"
2026-09-07,Karnataka,SYNTHETIC,68000000,11.5,38.5,50.0,0.45,42.0,27.77,19.08,23.43,75.7,3.3,18.9,28.97,84.15,24.26,LOW,0,19.58,False,0,-0.85,-1.0,0,0,0.0,0.112,0.676,0.333,0.703,0.525,0.488,0.69,0.55,0.542,0.0,0.0,0.0,0.0,0.0,0.0,0.0087,0.01231,0.03728,0.04959,0,0,0,0,0,0,0,0,0,0,-0.04959,0.0,0.0,"{""max_temperature_c"": 27.77, ""mean_temperature_c"": 23.43, ""humidity_percent"": 75.7, ""wbgt_c"": 24.26, ""heat_index_c"": 28.97, ""heat_duration_hours"": 0, ""consecutive_heat_days"": 0}"
2026-09-08,Tamil Nadu,SYNTHETIC,77000000,13.0,40.0,47.0,0.36,55.0,30.99,22.39,26.69,70.2,3.84,20.81,33.58,92.45,26.71,LOW,0,23.09,False,0,-1.13,-3.9,0,0,0.0,0.351,0.555,0.465,0.776,0.492,0.526,0.768,0.6,0.516,0.0176,0.0205,0.0351,0.032,0.062,0.0732,0.32,0.01682,0.04729,0.06411,1,0,1,1,0,1,0,0,0,1,0.93589,0.001299,0.001299,"{""max_temperature_c"": 30.99, ""mean_temperature_c"": 26.69, ""humidity_percent"": 70.2, ""wbgt_c"": 26.71, ""heat_index_c"": 33.58, ""heat_duration_hours"": 0, ""consecutive_heat_days"": 0}"
2026-09-08,Kerala,SYNTHETIC,35800000,17.0,45.0,38.0,0.28,50.0,31.08,26.31,28.69,81.6,0.53,25.23,38.16,100.69,28.8,CAUTION,0,26.86,False,0,1.1,-1.9,0,0,0.477,0.904,0.455,0.371,0.473,0.552,0.62,0.834,0.65,0.533,0.11,0.0374,0.022,0.0426,0.1211,0.1694,0.3689,0.00446,0.01324,0.01771,0,0,0,0,0,0,0,0,0,0,-0.01771,0.0,0.0,"{""max_temperature_c"": 31.08, ""mean_temperature_c"": 28.69, ""humidity_percent"": 81.6, ""wbgt_c"": 28.8, ""heat_index_c"": 38.16, ""heat_duration_hours"": 0, ""consecutive_heat_days"": 0}"
2026-09-08,Karnataka,SYNTHETIC,68000000,11.5,38.5,50.0,0.45,42.0,29.22,20.32,24.77,72.2,1.56,19.43,30.73,87.31,25.34,LOW,0,20.79,False,0,0.59,-4.4,0,0,0.0,0.179,0.682,0.314,0.704,0.534,0.505,0.689,0.55,0.542,0.0,0.0,0.0,0.0,0.0012,0.0,0.0075,0.01232,0.03734,0.04966,0,0,0,0,0,0,0,0,0,0,-0.04966,0.0,0.0,"{""max_temperature_c"": 29.22, ""mean_temperature_c"": 24.77, ""humidity_percent"": 72.2, ""wbgt_c"": 25.34, ""heat_index_c"": 30.73, ""heat_duration_hours"": 0, ""consecutive_heat_days"": 0}"
