date,state,population,max_temperature_c,mean_temperature_c,min_temperature_c,relative_humidity_percent,wind_speed_mps,heat_index_c,wbgt_c,heatwave_day,consecutive_heat_days,cumulative_heat_load_7day,expected_heat_related_deaths,heat_related_deaths_total,heat_related_deaths_male,heat_related_deaths_female,deaths_under_30,deaths_30_59,deaths_60_plus,heat_related_mortality_rate_per_100000,thermal_signature,data_type
2025-10-09,Kerala,33406061,30.3,26.6,23.0,89.1,3.1,44.7,25.6,False,0,24.24,0.05,0,0,0,0,0,0,0.0,0.374_0.0_0.891,SYNTHETIC
2025-10-10,Kerala,33406061,29.1,24.8,20.5,91.9,3.4,44.4,24.1,False,0,24.51,0.05,0,0,0,0,0,0,0.0,0.274_0.0_0.919,SYNTHETIC
2025-10-11,Kerala,33406061,30.4,26.4,22.4,88.6,3.8,44.7,25.4,False,0,24.74,0.05,0,0,0,0,0,0,0.0,0.363_0.0_0.886,SYNTHETIC
2025-10-12,Kerala,33406061,30.3,25.6,20.8,98.4,2.4,47.8,24.9,False,0,24.81,0.05,0,0,0,0,0,0,0.0,0.329_0.0_0.984,SYNTHETIC
2025-10-13,Kerala,33406061,27.4,23.8,20.2,91.0,1.0,42.5,23.1,False,0,24.63,0.05,0,0,0,0,0,0,0.0,0.203_0.0_0.91,SYNTHETIC
2025-10-14,Kerala,33406061,29.5,23.7,18.0,95.6,3.8,46.0,23.5,False,0,24.6,0.05,0,0,0,0,0,0,0.0,0.23_0.0_0.956,SYNTHETIC
2025-10-15,Kerala,33406061,28.0,22.7,17.3,99.0,2.4,45.7,22.5,False,0,24.15,0.05,0,0,0,0,0,0,0.0,0.165_0.0_0.99,SYNTHETIC
2025-10-16,Kerala,33406061,26.8,21.5,16.2,87.7,1.4,40.7,21.3,False,0,23.54,0.05,0,0,0,0,0,0,0.0,0.086_0.0_0.877,SYNTHETIC
2025-10-17,Kerala,33406061,28.1,22.7,17.4,85.9,3.4,41.4,22.4,False,0,23.29,0.05,0,0,0,0,0,0,0.0,0.159_0.0_0.859,SYNTHETIC
2025-10-18,Kerala,33406061,30.3,24.6,19.0,99.0,3.8,48.0,24.3,False,0,23.13,0.05,0,0,0,0,0,0,0.0,0.287_0.0_0.99,SYNTHETIC
2025-10-19,Kerala,33406061,29.4,26.4,23.3,99.0,4.7,47.1,25.3,False,0,23.18,0.05,0,0,0,0,0,0,0.0,0.355_0.0_0.99,SYNTHETIC
2025-10-20,Kerala,33406061,27.3,22.8,18.3,89.7,4.9,41.9,22.3,False,0,23.08,0.05,0,0,0,0,0,0,0.0,0.155_0.0_0.897,SYNTHETIC
2025-10-21,Kerala,33406061,29.1,23.5,17.9,99.0,2.2,46.8,23.3,False,0,23.06,0.05,0,0,0,0,0,0,0.0,0.22_0.0_0.99,SYNTHETIC
2025-10-22,Kerala,33406061,25.7,20.9,16.0,93.8,4.2,41.7,20.7,False,0,22.8,0.05,0,0,0,0,0,0,0.0,0.046_0.0_0.938,SYNTHETIC
2025-10-23,Kerala,33406061,29.9,24.0,18.2,99.0,2.4,47.5,23.8,False,0,23.16,0.05,0,0,0,0,0,0,0.0,0.252_0.0_0.99,SYNTHETIC
2025-10-24,Kerala,33406061,25.8,22.6,19.4,96.0,3.5,42.5,22.0,False,0,23.1,0.05,0,0,0,0,0,0,0.0,0.132_0.0_0.96,SYNTHETIC
2025-10-25,Kerala,33406061,32.0,28.7,25.4,83.3,4.7,44.5,27.3,False,0,23.53,0.05,0,0,0,0,0,0,0.0,0.488_0.0_0.833,SYNTHETIC
2025-10-26,Kerala,33406061,32.1,28.9,25.8,94.7,2.1,48.4,27.6,False,0,23.86,0.05,1,1,0,0,1,0,0.003,0.508_0.0_0.947,SYNTHETIC
2025-10-27,Kerala,33406061,28.6,24.1,19.5,90.3,3.4,43.4,23.5,False,0,24.02,0.05,1,1,0,0,1,0,0.003,0.231_0.0_0.903,SYNTHETIC
2025-10-28,Kerala,33406061,28.5,25.4,22.4,97.1,3.6,45.5,24.5,False,0,24.19,0.05,0,0,0,0,0,0,0.0,0.299_0.0_0.971,SYNTHETIC
2025-10-29,Kerala,33406061,29.1,24.3,19.5,89.4,2.1,43.6,23.7,False,0,24.62,0.05,0,0,0,0,0,0,0.0,0.248_0.0_0.894,SYNTHETIC
2025-10-30,Kerala,33406061,27.9,22.4,16.9,97.8,2.7,45.2,22.3,False,0,24.41,0.05,0,0,0,0,0,0,0.0,0.151_0.0_0.978,SYNTHETIC
2025-10-31,Kerala,33406061,30.1,25.8,21.5,91.0,1.8,45.1,25.0,False,0,24.84,0.05,0,0,0,0,0,0,0.0,0.332_0.0_0.91,SYNTHETIC
2025-11-01,Kerala,33406061,27.4,23.4,19.4,88.7,3.7,41.7,22.8,False,0,24.18,0.05,0,0,0,0,0,0,0.0,0.184_0.0_0.887,SYNTHETIC
2025-11-02,Kerala,33406061,29.8,26.2,22.5,91.5,1.3,45.0,25.2,False,0,23.84,0.05,2,1,1,0,2,0,0.006,0.347_0.0_0.915,SYNTHETIC
2025-11-03,Kerala,33406061,25.8,20.1,14.4,93.5,1.7,41.6,20.2,False,0,23.37,0.05,0,0,0,0,0,0,0.0,0.01_0.0_0.935,SYNTHETIC
2025-11-04,Kerala,33406061,29.9,26.2,22.4,94.0,3.7,45.9,25.2,False,0,23.48,0.05,1,1,0,0,1,0,0.003,0.349_0.0_0.94,SYNTHETIC
2025-11-05,Kerala,33406061,30.2,24.6,19.0,99.0,2.4,47.9,24.3,False,0,23.55,0.05,0,0,0,0,0,0,0.0,0.284_0.0_0.99,SYNTHETIC
2025-11-06,Kerala,33406061,29.6,24.6,19.7,98.8,3.5,47.2,24.2,False,0,23.82,0.05,1,0,1,0,1,0,0.003,0.277_0.0_0.988,SYNTHETIC
2025-11-07,Kerala,33406061,29.7,25.1,20.5,86.8,1.6,43.3,24.4,False,0,23.73,0.05,0,0,0,0,0,0,0.0,0.29_0.0_0.868,SYNTHETIC
2025-11-08,Kerala,33406061,30.3,25.3,20.3,96.5,2.4,47.2,24.7,False,0,24.02,0.05,0,0,0,0,0,0,0.0,0.316_0.0_0.965,SYNTHETIC
2025-11-09,Kerala,33406061,29.8,25.6,21.4,95.9,4.8,46.4,24.8,False,0,23.96,0.05,1,1,0,0,1,0,0.003,0.322_0.0_0.959,SYNTHETIC
2025-11-10,Kerala,33406061,28.9,23.4,17.9,89.0,1.1,43.2,23.0,False,0,24.37,0.05,0,0,0,0,0,0,0.0,0.201_0.0_0.89,SYNTHETIC
2025-11-11,Kerala,33406061,26.8,21.1,15.3,98.1,4.1,44.2,21.1,False,0,23.78,0.05,0,0,0,0,0,0,0.0,0.073_0.0_0.981,SYNTHETIC
2025-11-12,Kerala,33406061,31.1,28.0,24.9,90.6,2.5,46.0,26.7,False,0,24.13,0.05,0,0,0,0,0,0,0.0,0.449_0.0_0.906,SYNTHETIC
2025-11-13,Kerala,33406061,30.7,24.7,18.7,97.8,2.4,47.9,24.4,False,0,24.17,0.05,0,0,0,0,0,0,0.0,0.293_0.0_0.978,SYNTHETIC
2025-11-14,Kerala,33406061,28.5,23.0,17.4,96.0,4.3,45.2,22.7,False,0,23.94,0.05,0,0,0,0,0,0,0.0,0.182_0.0_0.96,SYNTHETIC
2025-11-15,Kerala,33406061,33.7,29.9,26.1,99.0,4.6,51.4,28.7,False,0,24.5,0.06,0,0,0,0,0,0,0.0,0.579_0.0_0.99,SYNTHETIC
2025-11-16,Kerala,33406061,26.6,23.3,19.9,91.8,4.3,41.9,22.5,False,0,24.17,0.05,0,0,0,0,0,0,0.0,0.168_0.0_0.918,SYNTHETIC
2025-11-17,Kerala,33406061,29.2,24.8,20.5,99.0,3.6,46.9,24.2,False,0,24.34,0.05,2,2,0,0,1,1,0.006,0.281_0.0_0.99,SYNTHETIC
2025-11-18,Kerala,33406061,29.9,24.6,19.3,93.1,2.4,45.7,24.2,False,0,24.78,0.05,1,1,0,0,1,0,0.003,0.277_0.0_0.931,SYNTHETIC
2025-11-19,Kerala,33406061,27.2,24.1,21.0,97.9,2.7,44.5,23.3,False,0,24.29,0.05,0,0,0,0,0,0,0.0,0.221_0.0_0.979,SYNTHETIC
2025-11-20,Kerala,33406061,28.4,23.2,18.0,99.0,1.8,46.1,22.9,False,0,24.08,0.05,0,0,0,0,0,0,0.0,0.195_0.0_0.99,SYNTHETIC
2025-11-21,Kerala,33406061,28.5,24.2,19.8,99.0,4.4,46.2,23.6,False,0,24.2,0.05,0,0,0,0,0,0,0.0,0.24_0.0_0.99,SYNTHETIC
2025-11-22,Kerala,33406061,27.2,23.3,19.4,96.0,4.6,43.9,22.7,False,0,23.35,0.05,0,0,0,0,0,0,0.0,0.18_0.0_0.96,SYNTHETIC
2025-11-23,Kerala,33406061,30.0,27.0,23.9,91.3,3.7,45.2,25.8,False,0,23.82,0.05,0,0,0,0,0,0,0.0,0.387_0.0_0.913,SYNTHETIC
2025-11-24,Kerala,33406061,29.1,25.0,20.9,93.5,2.7,45.0,24.3,False,0,23.83,0.05,1,1,0,0,1,0,0.003,0.285_0.0_0.935,SYNTHETIC
2025-11-25,Kerala,33406061,27.8,22.3,16.8,89.0,4.0,42.2,22.1,False,0,23.53,0.05,0,0,0,0,0,0,0.0,0.138_0.0_0.89,SYNTHETIC
2025-11-26,Kerala,33406061,27.7,22.2,16.7,94.6,3.9,44.0,22.0,False,0,23.35,0.05,5,3,2,0,2,3,0.015,0.136_0.0_0.946,SYNTHETIC
2025-11-27,Kerala,33406061,29.5,25.6,21.8,91.5,3.6,44.6,24.7,False,0,23.6,0.05,0,0,0,0,0,0,0.0,0.315_0.0_0.915,SYNTHETIC
2025-11-28,Kerala,33406061,28.5,23.0,17.5,91.6,2.3,43.7,22.7,False,0,23.48,0.05,0,0,0,0,0,0,0.0,0.18_0.0_0.916,SYNTHETIC
2025-11-29,Kerala,33406061,31.2,25.5,19.8,97.6,4.7,48.4,25.1,False,0,23.81,0.05,0,0,0,0,0,0,0.0,0.338_0.0_0.976,SYNTHETIC
2025-11-30,Kerala,33406061,29.7,24.8,19.8,90.8,1.2,44.7,24.2,False,0,23.58,0.05,1,1,0,0,1,0,0.003,0.279_0.0_0.908,SYNTHETIC
2025-12-01,Kerala,33406061,28.9,23.6,18.3,91.2,4.7,44.0,23.2,False,0,23.43,0.05,0,0,0,0,0,0,0.0,0.213_0.0_0.912,SYNTHETIC
2025-12-02,Kerala,33406061,28.5,23.1,17.7,86.1,3.4,41.9,22.7,False,0,23.52,0.05,0,0,0,0,0,0,0.0,0.181_0.0_0.861,SYNTHETIC
2025-12-03,Kerala,33406061,30.7,26.3,21.9,94.8,2.1,47.0,25.5,False,0,24.02,0.05,0,0,0,0,0,0,0.0,0.368_0.0_0.948,SYNTHETIC
2025-12-04,Kerala,33406061,30.0,25.6,21.2,91.0,2.4,45.0,24.8,False,0,24.03,0.05,0,0,0,0,0,0,0.0,0.321_0.0_0.91,SYNTHETIC
2025-12-05,Kerala,33406061,29.7,26.6,23.5,93.5,2.5,45.5,25.5,False,0,24.43,0.05,0,0,0,0,0,0,0.0,0.366_0.0_0.935,SYNTHETIC
2025-12-06,Kerala,33406061,30.0,25.0,19.9,95.6,1.8,46.5,24.4,False,0,24.33,0.05,1,1,0,1,0,0,0.003,0.295_0.0_0.956,SYNTHETIC
2025-12-07,Kerala,33406061,28.6,24.7,20.9,90.2,3.4,43.3,23.9,False,0,24.3,0.05,0,0,0,0,0,0,0.0,0.261_0.0_0.902,SYNTHETIC
2025-12-08,Kerala,33406061,28.9,23.0,17.2,95.3,2.4,45.3,22.9,False,0,24.25,0.05,0,0,0,0,0,0,0.0,0.191_0.0_0.953,SYNTHETIC
2025-12-09,Kerala,33406061,31.8,28.6,25.5,95.8,1.0,48.4,27.4,False,0,24.91,0.05,0,0,0,0,0,0,0.0,0.49_0.0_0.958,SYNTHETIC
2025-12-10,Kerala,33406061,27.2,22.6,17.9,92.2,1.5,42.7,22.2,False,0,24.43,0.05,0,0,0,0,0,0,0.0,0.145_0.0_0.922,SYNTHETIC
2025-12-11,Kerala,33406061,28.7,25.4,22.1,94.5,3.0,44.9,24.5,False,0,24.38,0.05,0,0,0,0,0,0,0.0,0.298_0.0_0.945,SYNTHETIC
2025-12-12,Kerala,33406061,27.8,23.7,19.7,99.0,4.8,45.5,23.2,False,0,24.05,0.05,0,0,0,0,0,0,0.0,0.212_0.0_0.99,SYNTHETIC
2025-12-13,Kerala,33406061,29.1,24.8,20.5,95.1,1.5,45.5,24.1,False,0,24.01,0.05,0,0,0,0,0,0,0.0,0.274_0.0_0.951,SYNTHETIC
2025-12-14,Kerala,33406061,27.9,22.4,16.8,90.5,2.6,42.8,22.1,False,0,23.76,0.05,0,0,0,0,0,0,0.0,0.143_0.0_0.905,SYNTHETIC
2025-12-15,Kerala,33406061,30.1,24.2,18.4,92.4,1.6,45.6,23.9,False,0,23.91,0.05,0,0,0,0,0,0,0.0,0.26_0.0_0.924,SYNTHETIC
2025-12-16,Kerala,33406061,30.4,25.0,19.6,85.3,1.5,43.5,24.4,False,0,23.49,0.05,0,0,0,0,0,0,0.0,0.296_0.0_0.853,SYNTHETIC
2025-12-17,Kerala,33406061,28.8,23.6,18.3,99.0,2.5,46.5,23.3,False,0,23.64,0.05,0,0,0,0,0,0,0.0,0.217_0.0_0.99,SYNTHETIC
2025-12-18,Kerala,33406061,30.4,24.6,18.8,91.6,2.0,45.6,24.2,False,0,23.6,0.05,1,1,0,0,1,0,0.003,0.28_0.0_0.916,SYNTHETIC
2025-12-19,Kerala,33406061,28.5,24.2,19.9,89.5,4.0,43.0,23.5,False,0,23.65,0.05,0,0,0,0,0,0,0.0,0.234_0.0_0.895,SYNTHETIC
2025-12-20,Kerala,33406061,29.5,26.4,23.4,93.0,1.7,45.2,25.3,False,0,23.83,0.05,0,0,0,0,0,0,0.0,0.356_0.0_0.93,SYNTHETIC
2025-12-21,Kerala,33406061,30.7,26.7,22.7,97.7,3.2,47.9,25.8,False,0,24.35,0.05,0,0,0,0,0,0,0.0,0.388_0.0_0.977,SYNTHETIC
2025-12-22,Kerala,33406061,30.0,26.4,22.9,97.9,3.3,47.3,25.5,False,0,24.58,0.05,0,0,0,0,0,0,0.0,0.366_0.0_0.979,SYNTHETIC
2025-12-23,Kerala,33406061,27.0,21.3,15.5,88.3,2.5,41.2,21.2,False,0,24.11,0.05,1,0,1,0,1,0,0.003,0.079_0.0_0.883,SYNTHETIC
2025-12-24,Kerala,33406061,29.0,25.7,22.4,97.2,3.7,46.1,24.7,False,0,24.33,0.05,0,0,0,0,0,0,0.0,0.316_0.0_0.972,SYNTHETIC
2025-12-25,Kerala,33406061,29.6,24.2,18.7,93.7,3.0,45.5,23.8,False,0,24.27,0.05,0,0,0,0,0,0,0.0,0.252_0.0_0.937,SYNTHETIC
2025-12-26,Kerala,33406061,30.3,26.6,23.0,82.4,2.8,42.5,25.5,False,0,24.55,0.05,0,0,0,0,0,0,0.0,0.368_0.0_0.824,SYNTHETIC
2025-12-27,Kerala,33406061,30.4,27.3,24.2,85.7,2.6,43.6,26.0,False,0,24.65,0.05,0,0,0,0,0,0,0.0,0.402_0.0_0.857,SYNTHETIC
2025-12-28,Kerala,33406061,29.5,24.6,19.7,90.6,2.3,44.4,24.0,False,0,24.39,0.05,0,0,0,0,0,0,0.0,0.268_0.0_0.906,SYNTHETIC
2025-12-29,Kerala,33406061,30.5,27.3,24.1,89.2,1.9,44.9,26.1,False,0,24.48,0.05,0,0,0,0,0,0,0.0,0.407_0.0_0.892,SYNTHETIC
2025-12-30,Kerala,33406061,31.2,26.4,21.6,88.3,2.6,45.3,25.6,False,0,25.11,0.05,0,0,0,0,0,0,0.0,0.374_0.0_0.883,SYNTHETIC
2025-12-31,Kerala,33406061,28.3,23.0,17.7,82.3,2.9,40.4,22.6,False,0,24.8,0.05,4,3,1,0,2,2,0.012,0.171_0.0_0.823,SYNTHETIC
